house_bill|regionName|time_label
044202809193|ECHO|DAY
044202987651|ECHO|DAY
044204307418|ECHO|DAY
044205330793|ALFA|DAY
044205590867|ALFA|DAY
044205661740|ALFA|DAY
044205733054|ECHO|DAY
044205984563|ALFA|DAY
044206560540|ECHO|DAY
044206661590|ECHO|DAY
044207064281|ALFA|DAY
044208527991|ECHO|DAY
044208749755|ECHO|DAY
044208948502|ECHO|DAY
044209011371|ALFA|DAY
044209138437|ALFA|DAY
044209786855|ECHO|DAY
044209912736|ECHO|DAY
044210902659|ECHO|DAY
044212364709|ALFA|DAY
044212839963|ALFA|DAY
044212920545|ECHO|DAY
044213346818|ECHO|DAY
044213346836|ECHO|DAY
044214130543|ECHO|DAY
044214304517|ECHO|DAY
044214946049|ECHO|DAY
044215678025|ALFA|DAY
044215678404|ECHO|DAY
044215678777|ECHO|DAY
044215810847|ALFA|DAY
044215909997|ALFA|DAY
044215910380|ECHO|DAY
044215925154|ALFA|DAY
044215984850|ALFA|DAY
044216260149|ECHO|DAY
044216260721|ECHO|DAY
044216260989|ECHO|DAY
044216261117|ECHO|DAY
044216267372|ECHO|DAY
044216268745|ECHO|DAY
044216269671|ECHO|DAY
044216394596|ALFA|DAY
044216832450|ALFA|DAY
044216869740|ECHO|DAY
044216869838|ECHO|DAY
044216905078|ECHO|DAY
044217377424|ALFA|DAY
044217600161|ECHO|DAY
044218315783|ALFA|DAY
044218316044|ALFA|DAY
044218318326|ECHO|DAY
044218779634|ALFA|DAY
044219330225|ALFA|DAY
044219548181|ECHO|DAY
044219690247|ECHO|DAY
044219787617|ECHO|DAY
044219789079|ECHO|DAY
044220068900|ECHO|DAY
044220576147|ALFA|DAY
044220770980|ALFA|DAY
044221090566|ECHO|DAY
044221090575|ECHO|DAY
044221448544|ALFA|DAY
044221470475|ALFA|DAY
044221475441|ALFA|DAY
044221657349|ALFA|DAY
044221671091|ALFA|DAY
044221672396|ALFA|DAY
044221735450|ECHO|DAY
044222409098|ECHO|DAY
044223277659|ECHO|DAY
044223838089|ECHO|DAY
044224575781|ECHO|DAY
044225021151|ECHO|DAY
044225062630|ECHO|DAY
044225260483|ALFA|DAY
044225267370|ECHO|DAY
044225300568|ECHO|DAY
044225342054|ECHO|DAY
044225372643|ECHO|DAY
044225377442|ALFA|DAY
044225722244|ECHO|DAY
044225722987|ALFA|DAY
044225726418|ECHO|DAY
044225853767|ECHO|DAY
044225858936|ECHO|DAY
044227612293|ECHO|DAY
044227903683|ALFA|DAY
044228012872|ALFA|DAY
044228012881|ALFA|DAY
044228012924|ALFA|DAY
044228012933|ALFA|DAY
044228015982|ALFA|DAY
044228015991|ALFA|DAY
044228016076|ALFA|DAY
044228052101|ECHO|DAY
044228054870|ECHO|DAY
044228055071|ECHO|DAY
044228058462|ECHO|DAY
044228480243|ECHO|DAY
044228483061|ALFA|DAY
044228483098|ECHO|DAY
044228483556|ECHO|DAY
044228483626|ALFA|DAY
044228485307|ALFA|DAY
044228486461|ALFA|DAY
044228486601|ECHO|DAY
044228486656|ALFA|DAY
044228487536|ECHO|DAY
044228488285|ECHO|DAY
044228566227|ECHO|DAY
044228639579|ECHO|DAY
044229270276|ECHO|DAY
044229450562|ECHO|DAY
044229750678|ALFA|DAY
044229983032|ECHO|DAY
044230002314|ECHO|DAY
044230794245|ECHO|DAY
044231718816|ECHO|DAY
044232013099|ECHO|DAY
044232113991|ECHO|DAY
044232129318|ALFA|DAY
044232263295|ECHO|DAY
044233266108|ECHO|DAY
044233279723|ECHO|DAY
044233431745|ALFA|DAY
044233650967|ECHO|DAY
044234684263|ECHO|DAY
044235470437|ECHO|DAY
044236553965|ALFA|DAY
044236554013|ALFA|DAY
044236554095|ALFA|DAY
044237496886|ALFA|DAY
044238304663|ALFA|DAY
044238562003|ECHO|DAY
044239892811|ALFA|DAY
044240160379|ECHO|DAY
044240252842|ECHO|DAY
044240654693|ECHO|DAY
044241365785|ALFA|DAY
044241520341|ECHO|DAY
044241872388|BRAVO|DAY
044242205831|ECHO|DAY
044242300353|ECHO|DAY
044242366309|DELTA|DAY
044242379624|ALFA|DAY
044242546208|ECHO|DAY
044242548359|ECHO|DAY
044242664267|ALFA|DAY
044242664530|ECHO|DAY
044243125270|ECHO|DAY
044243418369|ALFA|DAY
044243521397|ALFA|DAY
044244649271|ECHO|DAY
044246351873|ALFA|DAY
044246670998|CHARLIE|DAY
044246832484|ECHO|DAY
044246907523|ECHO|DAY
044247182979|ECHO|DAY
044247925933|ECHO|DAY
044248913860|ECHO|DAY
044248913860|ECHO|DAY
044248933785|ALFA|DAY
044249126720|ECHO|DAY
044249369584|ECHO|DAY
044250614918|ECHO|DAY
044250615807|ALFA|DAY
044250659170|CHARLIE|DAY
044250659752|CHARLIE|DAY
044251252334|ALFA|DAY
044251850971|ECHO|DAY
044251851745|ECHO|DAY
044251851903|ECHO|DAY
044251851985|ECHO|DAY
044251852528|ECHO|DAY
044251852616|ECHO|DAY
044251852689|ECHO|DAY
044252090968|ECHO|DAY
044253429371|ECHO|DAY
044253606202|ALFA|DAY
044253606354|ECHO|DAY
044253610208|ALFA|DAY
044254367854|ECHO|DAY
044254969447|ALFA|DAY
044255356361|ALFA|DAY
044255399391|ALFA|DAY
044255399415|ALFA|DAY
044255575626|ALFA|DAY
044255925005|ECHO|DAY
044255925148|ECHO|DAY
044255926160|ALFA|DAY
044255926982|ECHO|DAY
044256196686|ALFA|DAY
044256198806|ALFA|DAY
044256382870|ECHO|DAY
044256610520|ECHO|DAY
044256720568|ECHO|DAY
044256729065|ECHO|DAY
044256734091|ECHO|DAY
044257258444|ECHO|DAY
044257695186|ECHO|DAY
044257700386|ALFA|DAY
044257891188|ALFA|DAY
044258138244|ALFA|DAY
045016463322|ALFA|DAY
045073774383|ALFA|DAY
045073774392|ALFA|DAY
045073774407|ALFA|DAY
045073774416|ALFA|DAY
045073774425|ALFA|DAY
045073774434|ALFA|DAY
045209150912|ALFA|DAY
045217219192|ALFA|DAY
045273379189|ECHO|DAY
045284860813|ALFA|DAY
045299621084|ECHO|DAY
045403388192|CHARLIE|DAY
045403388253|CHARLIE|DAY
045441888762|ECHO|DAY
045441888771|ECHO|DAY
045474580398|ECHO|DAY
045580633616|ALFA|DAY
045580633625|ALFA|DAY
045580633634|ALFA|DAY
045649070570|ALFA|DAY
045649070589|ALFA|DAY
045649070589|ALFA|DAY
045756801741|ALFA|DAY
046012263108|ECHO|DAY
046012263108|ECHO|DAY
046029087739|ALFA|DAY
046088268523|ECHO|DAY
046125387690|ECHO|DAY
046127591594|ECHO|DAY
046174358818|ALFA|DAY
046174358881|ALFA|DAY
046174358951|ALFA|DAY
046254206916|ECHO|DAY
046281670106|ECHO|DAY
046339677083|ECHO|DAY
046361409494|ECHO|DAY
046361409500|ECHO|DAY
046361409519|ECHO|DAY
046361409528|ECHO|DAY
046365399600|ALFA|DAY
046386819798|ALFA|DAY
046395101567|ALFA|DAY
046472330284|ECHO|DAY
046516038342|ALFA|DAY
046560235978|ALFA|DAY
046560315798|ECHO|DAY
046564376073|ALFA|DAY
046564376725|ALFA|DAY
046564376831|ALFA|DAY
046566709791|ECHO|DAY
046581075879|ECHO|DAY
046591920208|ALFA|DAY
046600185217|ALFA|DAY
046600185235|ALFA|DAY
046600185253|ALFA|DAY
046624245867|ALFA|DAY
046632701029|ALFA|DAY
046649008002|ECHO|DAY
046703733805|ECHO|DAY
046748533701|ECHO|DAY
046761505418|ECHO|DAY
046801728390|ALFA|DAY
046812218859|ALFA|DAY
046845937550|ALFA|DAY
046846084282|ECHO|DAY
046846084412|ECHO|DAY
046878374327|ECHO|DAY
046913148946|ECHO|DAY
046995195751|ECHO|DAY
048153178083|ECHO|DAY
048163208513|ECHO|DAY
048171410121|ECHO|DAY
048178155031|ALFA|DAY
048396868020|ALFA|DAY
048559350667|ECHO|DAY
048570859251|ALFA|DAY
048584012654|ECHO|DAY
048584012654|ECHO|DAY
048584012663|ECHO|DAY
048584012663|ECHO|DAY
048585442899|ALFA|DAY
048593852343|ALFA|DAY
048598823844|ECHO|DAY
048600632705|ALFA|DAY
048611568389|ECHO|DAY
048618113319|ALFA|DAY
048634712208|ECHO|DAY
048638095353|ECHO|DAY
048654333792|ECHO|DAY
048726822965|ECHO|DAY
048764229512|ALFA|DAY
048842502795|ECHO|DAY
048883039476|ECHO|DAY
048905098090|ALFA|DAY
048921731606|ECHO|DAY
048973177352|ECHO|DAY
048978416713|ALFA|DAY
049163106001|ECHO|DAY
049244355141|ECHO|DAY
049244355266|ECHO|DAY
049244355769|ECHO|DAY
049244355884|ECHO|DAY
049244355963|ECHO|DAY
049244356154|ECHO|DAY
049244356260|ECHO|DAY
049434086692|ECHO|DAY
049464816260|ECHO|DAY
049486107850|ALFA|DAY
049600389136|ECHO|DAY
049649254459|ECHO|DAY
049649255321|ECHO|DAY
049756517811|ALFA|DAY
049811637958|ECHO|DAY
049929368740|ECHO|DAY
049979012634|ECHO|DAY
049979012670|ECHO|DAY
050083904497|ECHO|DAY
050317312776|ALFA|DAY
050317312785|ALFA|DAY
050434280068|ECHO|DAY
050469683439|ECHO|DAY
054019594645|ALFA|DAY
054019597603|ALFA|DAY
054056650656|ALFA|DAY
054056650656|ALFA|DAY
054090564439|ECHO|DAY
054193578101|ECHO|DAY
054193579955|ECHO|DAY
054280911524|ECHO|DAY
054284580402|ALFA|DAY
054315271161|ALFA|DAY
054347725355|ALFA|DAY
054390940271|ALFA|DAY
054392393748|ECHO|DAY
054393160242|ALFA|DAY
054423057031|ALFA|DAY
054439226344|ALFA|DAY
054459414635|ECHO|DAY
054499049585|ECHO|DAY
054536954836|ECHO|DAY
054556288029|ECHO|DAY
054584462204|ECHO|DAY
054587403209|ECHO|DAY
054593556253|ALFA|DAY
054593706824|ALFA|DAY
054593706824|ALFA|DAY
054607170493|ALFA|DAY
054615383408|ECHO|DAY
054619252417|ECHO|DAY
054624052616|ALFA|DAY
054640173352|ECHO|DAY
054651299171|ECHO|DAY
054671597100|ECHO|DAY
054733342874|ALFA|DAY
054733343515|ECHO|DAY
054793617468|ECHO|DAY
058026412322|ALFA|DAY
058949266628|ECHO|DAY
071009382975|ALFA|DAY
071018282724|ECHO|DAY
071022998130|ECHO|DAY
071227843338|ECHO|DAY
071515037913|ECHO|DAY
071800883394|ALFA|DAY
071826958529|ALFA|DAY
071876047723|ALFA|DAY
072037656535|ALFA|DAY
072099428185|ALFA|DAY
072152267060|ECHO|DAY
072197155714|ALFA|DAY
072229606567|ALFA|DAY
072273858091|ECHO|DAY
072419195786|ECHO|DAY
072526471393|ALFA|DAY
072556870561|ECHO|DAY
074068009107|BRAVO|DAY
074102001527|ALFA|DAY
074216849173|ALFA|DAY
074521317129|ECHO|DAY
074929613077|ECHO|DAY
074977004998|ECHO|DAY
074998566761|ALFA|DAY
078296098474|ECHO|DAY
078702889903|ECHO|DAY
078815790421|ECHO|DAY
078844374600|ECHO|DAY
078868843385|ECHO|DAY
078986237403|ECHO|DAY
080023925333|ECHO|DAY
080024809389|ALFA|DAY
080026185419|ECHO|DAY
080026189887|ALFA|DAY
080026824156|DELTA|DAY
080026824738|ECHO|DAY
080027165864|ECHO|DAY
080028598605|ALFA|DAY
080030138824|ALFA|DAY
080030269710|ECHO|DAY
080030765591|ECHO|DAY
080030880099|ECHO|DAY
080031872904|ALFA|DAY
080032731317|ALFA|DAY
080035637848|ECHO|DAY
080035740830|ECHO|DAY
080036743250|ALFA|DAY
080036958711|ECHO|DAY
080037425076|ALFA|DAY
080037896137|ECHO|DAY
080038285809|ALFA|DAY
080038298531|ALFA|DAY
080038670895|ECHO|DAY
080038946310|ALFA|DAY
080039122942|ECHO|DAY
080039209994|ECHO|DAY
080039437692|ECHO|DAY
080039935920|ALFA|DAY
080040002463|ECHO|DAY
080040043308|ECHO|DAY
080040768950|ALFA|DAY
080041155335|ECHO|DAY
080041158813|ALFA|DAY
080041159184|ECHO|DAY
080041170027|ALFA|DAY
080041584576|ALFA|DAY
080041590677|ECHO|DAY
080041609313|ECHO|DAY
080042055710|ECHO|DAY
080042242294|ECHO|DAY
080042260756|ECHO|DAY
080042696044|ALFA|DAY
080042784344|ECHO|DAY
080042919687|ALFA|DAY
080042931312|ECHO|DAY
080043138717|ALFA|DAY
080043586871|ALFA|DAY
080043700327|ALFA|DAY
080043794980|ALFA|DAY
080044209740|ALFA|DAY
080044895674|ECHO|DAY
080044950636|ALFA|DAY
080044965791|ECHO|DAY
080045073253|ALFA|DAY
080045088266|ALFA|DAY
080045336080|ECHO|DAY
080045492004|ECHO|DAY
080045500474|DELTA|DAY
080045534433|ECHO|DAY
080045538874|ALFA|DAY
080045641276|ECHO|DAY
080045689729|ECHO|DAY
080045773448|DELTA|DAY
080045773509|ALFA|DAY
080045805556|ECHO|DAY
080046450669|ECHO|DAY
080046936449|ALFA|DAY
080046998072|ECHO|DAY
080047383313|DELTA|DAY
080047743138|ALFA|DAY
080047800822|ECHO|DAY
080048136612|ECHO|DAY
080048351457|ALFA|DAY
080048814733|ALFA|DAY
080048912947|ECHO|DAY
080049033616|ECHO|DAY
080049274296|ECHO|DAY
080049482650|ALFA|DAY
080049604299|ECHO|DAY
080049609801|ECHO|DAY
080049655620|ECHO|DAY
080049699441|ALFA|DAY
080049781143|ECHO|DAY
080049985080|ECHO|DAY
080050046689|ECHO|DAY
080050375470|ECHO|DAY
080050843271|ECHO|DAY
080050930477|ECHO|DAY
080051132086|ALFA|DAY
080051353314|ECHO|DAY
080051617094|CHARLIE|DAY
080052918324|ALFA|DAY
080053375756|CHARLIE|DAY
080053761622|ALFA|DAY
080053857566|ECHO|DAY
080054108566|ALFA|DAY
080054219952|ALFA|DAY
080054381307|CHARLIE|DAY
080054640736|DELTA|DAY
080054898258|ALFA|DAY
080055414666|ALFA|DAY
080055920951|ECHO|DAY
080056206014|ECHO|DAY
080056973964|ALFA|DAY
080057175703|ALFA|DAY
080057294466|ECHO|DAY
080057905424|ALFA|DAY
080058298250|ECHO|DAY
080058372770|ALFA|DAY
080058375978|ECHO|DAY
080058407582|ALFA|DAY
080058815489|ALFA|DAY
080059110845|ALFA|DAY
080059262324|ECHO|DAY
080059387030|ECHO|DAY
080059597193|ALFA|DAY
080059722194|ALFA|DAY
080059818887|ECHO|DAY
080059826474|ALFA|DAY
080059945023|ALFA|DAY
080060641417|ALFA|DAY
080061188803|ALFA|DAY
080061520619|ECHO|DAY
080062336467|ECHO|DAY
080062438809|ALFA|DAY
080062594693|ECHO|DAY
080062700763|ECHO|DAY
080063994267|ECHO|DAY
080064023476|ECHO|DAY
080065179826|ALFA|DAY
080065873626|ECHO|DAY
080065926132|ECHO|DAY
080066035058|ECHO|DAY
080071892115|ALFA|DAY
116596639380|ALFA|DAY
159002032897|ALFA|DAY
159009137349|ECHO|DAY
159009137376|ECHO|DAY
160000356601|ECHO|DAY
160001586439|ALFA|DAY
160002130544|ALFA|DAY
160002182342|ECHO|DAY
160002436339|ECHO|DAY
160008093821|ECHO|DAY
160008281133|ECHO|DAY
160010950294|ECHO|DAY
160011963386|ECHO|DAY
160012472673|ALFA|DAY
160013655237|ECHO|DAY
160014215069|ALFA|DAY
160014459579|ALFA|DAY
160014792646|ALFA|DAY
160016392775|ECHO|DAY
160016956013|ALFA|DAY
160018885298|ECHO|DAY
160021318656|ALFA|DAY
160021715070|ALFA|DAY
160022116497|ALFA|DAY
160023461097|ALFA|DAY
160023679227|ECHO|DAY
160025026914|ALFA|DAY
160026162765|ECHO|DAY
160037974789|ECHO|DAY
160038361075|ECHO|DAY
160038426475|ALFA|DAY
160043258730|ALFA|DAY
161002665632|ALFA|DAY
161002692404|ALFA|DAY
161002698701|ALFA|DAY
161003067840|ALFA|DAY
161007771600|ECHO|DAY
161007825139|ALFA|DAY
161008069760|DELTA|DAY
161008082533|ECHO|DAY
161008082579|ECHO|DAY
161008113048|ALFA|DAY
161008631043|ALFA|DAY
161008772620|ECHO|DAY
161008878309|ECHO|DAY
161008925668|ALFA|DAY
161010707849|ECHO|DAY
163024287758|ALFA|DAY
163028719205|ALFA|DAY
163047959473|ECHO|DAY
163047959482|ECHO|DAY
163069502662|ECHO|DAY
163094005635|ALFA|DAY
163103742450|ECHO|DAY
163119795971|ECHO|DAY
163127666429|ECHO|DAY
163132653209|ECHO|DAY
163161073008|ALFA|DAY
163185385719|ALFA|DAY
163188092508|ALFA|DAY
163229193477|ECHO|DAY
163232372035|ECHO|DAY
163271400112|ECHO|DAY
163288459083|ECHO|DAY
163295160271|ALFA|DAY
163311982641|ECHO|DAY
163311987740|ECHO|DAY
163328026433|ALFA|DAY
163355827927|ECHO|DAY
163356007240|ECHO|DAY
163357080845|ECHO|DAY
163377039439|ALFA|DAY
163378562249|ECHO|DAY
163378562858|ECHO|DAY
163413272523|ALFA|DAY
163465829785|ALFA|DAY
163485175832|ECHO|DAY
164001345958|ECHO|DAY
164047681696|ALFA|DAY
164051029677|ALFA|DAY
164060575112|ALFA|DAY
164078854333|ECHO|DAY
164079213522|ECHO|DAY
164080754007|ECHO|DAY
164083347746|ALFA|DAY
164113430376|ALFA|DAY
164148768790|ALFA|DAY
164166716769|ECHO|DAY
164189919034|ALFA|DAY
164189923736|ALFA|DAY
164189966678|ALFA|DAY
164195144148|ECHO|DAY
164222534135|ECHO|DAY
164239648650|ECHO|DAY
164252553497|ALFA|DAY
164272785042|ALFA|DAY
164284422895|ALFA|DAY
164286305448|ECHO|DAY
164300815414|ECHO|DAY
164301899842|ALFA|DAY
164312210740|ECHO|DAY
164319155739|ECHO|DAY
164323304291|ECHO|DAY
164338062785|ECHO|DAY
164344036938|ALFA|DAY
164362409369|ALFA|DAY
164385579616|ALFA|DAY
164400041063|ALFA|DAY
164422134178|ALFA|DAY
164422145343|ALFA|DAY
164422145352|ALFA|DAY
164422145361|ALFA|DAY
164422145555|ALFA|DAY
164432642857|ECHO|DAY
164455546693|ECHO|DAY
164455546708|ECHO|DAY
164472656489|ECHO|DAY
164484259916|ALFA|DAY
164487662831|ALFA|DAY
164495271733|ECHO|DAY
164505576340|ECHO|DAY
164505576359|ECHO|DAY
164529222344|ECHO|DAY
164546097985|ECHO|DAY
164552713426|ALFA|DAY
164594127910|ECHO|DAY
164604416396|ALFA|DAY
164611752431|ALFA|DAY
164618726969|ECHO|DAY
164620126398|ALFA|DAY
164622209038|ECHO|DAY
164642709321|ALFA|DAY
164683289136|ALFA|DAY
164693710426|ECHO|DAY
164703631011|ALFA|DAY
164709104158|ECHO|DAY
164722033792|ECHO|DAY
164722033808|ECHO|DAY
164735344630|ECHO|DAY
164744057396|ECHO|DAY
164762173705|ECHO|DAY
164809067325|ECHO|DAY
164825695157|ECHO|DAY
164826958413|ALFA|DAY
164826993314|ALFA|DAY
164826993844|ALFA|DAY
164827003443|ALFA|DAY
164851046093|ECHO|DAY
164856884464|ECHO|DAY
164864321042|ALFA|DAY
164872525164|ECHO|DAY
164877227066|ECHO|DAY
164887696160|ALFA|DAY
164889660799|ECHO|DAY
164907910676|ALFA|DAY
164916441084|ECHO|DAY
164933199122|ALFA|DAY
164949856617|ALFA|DAY
164957994362|ECHO|DAY
164957994380|ECHO|DAY
164957994422|ECHO|DAY
164962702164|ALFA|DAY
164964765801|ECHO|DAY
164970807005|ALFA|DAY
164972520147|ALFA|DAY
164977289197|ECHO|DAY
164984002991|ALFA|DAY
164997662314|ALFA|DAY
164997667953|ALFA|DAY
164997674228|ALFA|DAY
164997678969|ALFA|DAY
164997682221|ALFA|DAY
164997701855|ALFA|DAY
164997702198|ALFA|DAY
164998757021|ECHO|DAY
164999339281|ALFA|DAY
164999341349|ALFA|DAY
164999341358|ALFA|DAY
164999355985|ALFA|DAY
164999377112|ALFA|DAY
164999377398|ALFA|DAY
167004847809|ALFA|DAY
167008349891|ALFA|DAY
167015473927|ECHO|DAY
167024626052|ECHO|DAY
167033642976|ECHO|DAY
167033985360|ECHO|DAY
167037041424|ALFA|DAY
167047159225|ECHO|DAY
167060655074|ECHO|DAY
167062825383|ALFA|DAY
167064749576|ALFA|DAY
167071674456|ECHO|DAY
167072420524|ALFA|DAY
167072696014|ECHO|DAY
167077421201|BRAVO|DAY
167081463782|ALFA|DAY
167081907210|ECHO|DAY
167084383958|ECHO|DAY
167084407029|ECHO|DAY
167090219283|ECHO|DAY
167091845932|ALFA|DAY
167097556469|ALFA|DAY
167098451535|ECHO|DAY
167099370297|BRAVO|DAY
167100339959|ECHO|DAY
167100852961|ECHO|DAY
167106072105|ECHO|DAY
167113833176|ECHO|DAY
167115063857|ALFA|DAY
167115283077|ECHO|DAY
167117926521|ALFA|DAY
167119066889|ECHO|DAY
167119214378|ECHO|DAY
167122100146|ALFA|DAY
167122540746|ALFA|DAY
167124092405|ALFA|DAY
167124496795|ECHO|DAY
167124687734|ECHO|DAY
167126803724|ALFA|DAY
167127324794|ECHO|DAY
167128035064|ALFA|DAY
167129441004|ECHO|DAY
167130313107|ECHO|DAY
167130363505|ECHO|DAY
167133744711|ECHO|DAY
167135228244|ECHO|DAY
167135297228|ALFA|DAY
167137280336|ECHO|DAY
167137649365|ECHO|DAY
167139004588|ALFA|DAY
167140567059|ECHO|DAY
167140667077|ALFA|DAY
167140973415|BRAVO|DAY
167145088930|ECHO|DAY
167145157145|ECHO|DAY
167148922467|BRAVO|DAY
167148946249|ECHO|DAY
167150083907|ECHO|DAY
167154762285|ALFA|DAY
167155032849|ALFA|DAY
167155830753|ECHO|DAY
167156100754|ALFA|DAY
167157137090|ECHO|DAY
167159323290|ECHO|DAY
167160358123|ALFA|DAY
167161318422|ALFA|DAY
167163456922|ALFA|DAY
167165098185|ALFA|DAY
167167777263|ECHO|DAY
167169793159|CHARLIE|DAY
167172100162|CHARLIE|DAY
167172751539|ECHO|DAY
167172803915|ECHO|DAY
167173407426|ECHO|DAY
167173502750|ECHO|DAY
167173596283|ECHO|DAY
167177201097|ALFA|DAY
167180194559|ECHO|DAY
167184389128|ALFA|DAY
167185025954|ALFA|DAY
167186120068|ECHO|DAY
167186178842|ALFA|DAY
167186255701|ECHO|DAY
167186436516|ALFA|DAY
167187661952|ALFA|DAY
167190426628|ALFA|DAY
167190903984|ECHO|DAY
167191384588|ECHO|DAY
167194653175|ECHO|DAY
167196961844|ALFA|DAY
167198786201|ALFA|DAY
167200364268|ECHO|DAY
167200393216|ALFA|DAY
167201008384|ECHO|DAY
167201538715|ALFA|DAY
167202723482|ECHO|DAY
167203112932|ECHO|DAY
167205503472|ALFA|DAY
167206799593|ECHO|DAY
167207031193|ECHO|DAY
167207953992|ECHO|DAY
167209251238|ECHO|DAY
167210341460|ECHO|DAY
167213213342|ECHO|DAY
167213694847|ECHO|DAY
167217384122|ALFA|DAY
167219255911|ECHO|DAY
167219461827|ECHO|DAY
167221868150|BRAVO|DAY
167222925905|ALFA|DAY
167224367618|ECHO|DAY
167226094352|ALFA|DAY
167226094352|ALFA|DAY
167230555214|ALFA|DAY
167239509885|ALFA|DAY
167240848335|ALFA|DAY
167242425679|ALFA|DAY
167245884714|ECHO|DAY
167246212366|ECHO|DAY
167246892928|ECHO|DAY
167246946591|ALFA|DAY
167247256712|ECHO|DAY
167248120310|ALFA|DAY
167248867505|ECHO|DAY
167252046497|ALFA|DAY
167259674004|ECHO|DAY
167260073067|ALFA|DAY
167265765629|ECHO|DAY
167267749804|ALFA|DAY
167268580607|DELTA|DAY
201369176728|ECHO|DAY
231002963960|ECHO|DAY
231191707608|ALFA|DAY
231515021332|ECHO|DAY
233778446644|ALFA|DAY
234703327680|ECHO|DAY
234703328480|ECHO|DAY
235058715170|ALFA|DAY
235058715798|ALFA|DAY
235178728656|ALFA|DAY
235234449955|ECHO|DAY
235766972351|ALFA|DAY
237001334632|ECHO|DAY
237007703666|ALFA|DAY
237007703693|ALFA|DAY
237008699662|ECHO|DAY
237019617013|ECHO|DAY
237036359610|ECHO|DAY
237037003566|DELTA|DAY
237042712612|ALFA|DAY
237103524109|ECHO|DAY
237133166239|ECHO|DAY
237137474571|ALFA|DAY
237139331908|ALFA|DAY
237140216008|ALFA|DAY
237181945066|ECHO|DAY
237253606893|ECHO|DAY
237263647249|ALFA|DAY
237293831616|ECHO|DAY
237294088237|ALFA|DAY
237294089001|ECHO|DAY
237294125383|ALFA|DAY
237302306111|ECHO|DAY
237315747910|ECHO|DAY
237329748612|ECHO|DAY
237329749089|ECHO|DAY
237329749292|ECHO|DAY
237329749501|ECHO|DAY
237337792194|ECHO|DAY
237343349222|ECHO|DAY
237344935292|ECHO|DAY
237377520516|ECHO|DAY
237394535149|ALFA|DAY
237397615291|ECHO|DAY
237402014180|ECHO|DAY
237406718685|ECHO|DAY
237428481890|ECHO|DAY
237432707939|ECHO|DAY
237445023794|ECHO|DAY
237466659708|ECHO|DAY
237487067418|ALFA|DAY
237507968827|ALFA|DAY
237528619285|ALFA|DAY
237535699655|ALFA|DAY
237545136006|ECHO|DAY
237553145272|ALFA|DAY
237573462916|ECHO|DAY
237609645335|ALFA|DAY
237620369558|ECHO|DAY
237623898315|ECHO|DAY
237637552565|ECHO|DAY
237665752026|DELTA|DAY
237680969207|ALFA|DAY
237716091606|ECHO|DAY
237749767538|ALFA|DAY
237761762385|ECHO|DAY
237776754923|ALFA|DAY
237825809057|ECHO|DAY
237843938337|ECHO|DAY
237852264185|ALFA|DAY
237859438225|ECHO|DAY
237866417713|ALFA|DAY
237873693044|ECHO|DAY
237921397519|ECHO|DAY
237948744423|ECHO|DAY
237960400584|ALFA|DAY
237970465338|ALFA|DAY
237970465338|ALFA|DAY
237994230004|ECHO|DAY
237994648270|ALFA|DAY
240056501807|ECHO|DAY
240313377878|ALFA|DAY
240444958220|ALFA|DAY
240444958327|ALFA|DAY
240555093445|ECHO|DAY
240644457001|ALFA|DAY
240646569981|ALFA|DAY
247030855183|ALFA|DAY
247240053079|ECHO|DAY
247392826851|ALFA|DAY
248467457886|ALFA|DAY
248663521984|ECHO|DAY
248955456957|ALFA|DAY
249048680626|ALFA|DAY
249459627525|ECHO|DAY
249511384522|ECHO|DAY
249700773283|ALFA|DAY
249869536365|ECHO|DAY
251118019820|ECHO|DAY
251120211518|ALFA|DAY
251537154313|ALFA|DAY
251550490258|ALFA|DAY
251557128315|ECHO|DAY
251576084986|ALFA|DAY
251721486967|ALFA|DAY
251721489167|ALFA|DAY
251721489625|ECHO|DAY
251721490768|ALFA|DAY
251749976509|ALFA|DAY
251750038104|ECHO|DAY
251761668894|ECHO|DAY
252301206399|ALFA|DAY
252465644405|ALFA|DAY
252493482328|ECHO|DAY
253105217452|ALFA|DAY
253568511476|ECHO|DAY
253571887884|ALFA|DAY
253749082714|ALFA|DAY
253821215702|ALFA|DAY
253842520968|ECHO|DAY
253932406696|ECHO|DAY
254133673432|ECHO|DAY
254226343349|ALFA|DAY
254283023449|ECHO|DAY
254417141436|BRAVO|DAY
254534305736|ALFA|DAY
256163411560|ALFA|DAY
256185346099|ALFA|DAY
256444079501|ECHO|DAY
256457241120|ECHO|DAY
256518541669|BRAVO|DAY
256597955190|ALFA|DAY
256622311026|ECHO|DAY
256648525704|ECHO|DAY
256662468719|ECHO|DAY
256685234216|ECHO|DAY
256690721262|ECHO|DAY
256690722044|ECHO|DAY
256699663305|ALFA|DAY
256702346249|ALFA|DAY
256704524241|ALFA|DAY
256719812079|ALFA|DAY
256757934703|ALFA|DAY
256784231282|ALFA|DAY
256826579070|ALFA|DAY
256862078136|ALFA|DAY
256873669423|ECHO|DAY
256874049541|ECHO|DAY
256887611382|ALFA|DAY
256959092589|ALFA|DAY
256987407098|ALFA|DAY
256987407468|ALFA|DAY
256996206513|ECHO|DAY
256996206577|ECHO|DAY
256996206647|ECHO|DAY
258151060227|ALFA|DAY
258270630748|ALFA|DAY
258326359466|ALFA|DAY
